                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    295,                  1.075,                0.90149,                 1.4869,                0.83949,                0.72024,                0.79066,                0.54141,                 1.0662,                0.72021,                 1.4389,             0.00032897,             0.00032897,             0.00032897
                    296,                 1.0197,                0.88644,                 1.4745,                0.87274,                0.71711,                0.80587,                0.58078,                 1.0164,                0.71053,                 1.3904,             0.00032878,             0.00032878,             0.00032878
                    297,                 1.0439,                0.91555,                 1.4973,                0.84128,                0.72168,                0.78076,                0.55567,                 1.0373,                0.70543,                 1.4082,             0.00032859,             0.00032859,             0.00032859
                    298,                 1.0533,                0.94377,                 1.5039,                 0.8308,                0.71985,                0.73197,                0.50464,                 1.1315,                0.73739,                 1.4728,              0.0003284,              0.0003284,              0.0003284
                    299,                 1.0553,                0.93081,                 1.5199,                0.82165,                0.71888,                0.75157,                0.53537,                 1.0689,                0.72151,                 1.4282,             0.00032821,             0.00032821,             0.00032821
                    300,                 1.0113,                0.90948,                 1.4653,                0.84234,                0.72188,                0.75274,                0.53715,                 1.0476,                 0.6846,                 1.4059,             0.00032802,             0.00032802,             0.00032802
                    301,                 1.0421,                0.93487,                 1.4983,                0.81853,                0.70909,                0.74044,                0.52578,                 1.0364,                0.69634,                 1.4083,             0.00032783,             0.00032783,             0.00032783
                    302,                 1.0515,                0.90199,                  1.509,                0.83743,                 0.6969,                0.69753,                0.47129,                 1.1665,                0.77228,                  1.509,             0.00032764,             0.00032764,             0.00032764
                    303,                 1.0713,                0.91027,                 1.4985,                0.80695,                0.71655,                0.71847,                0.49885,                 1.0743,                0.72982,                 1.4694,             0.00032745,             0.00032745,             0.00032745
                    304,                 1.0489,                0.92535,                 1.5215,                0.83089,                 0.6591,                0.75353,                0.53045,                 1.0245,                0.72112,                 1.4092,             0.00032726,             0.00032726,             0.00032726
                    305,                 1.0383,                0.89266,                 1.4932,                0.82293,                0.71877,                0.77512,                0.54927,                  1.027,                0.71519,                 1.4082,             0.00032707,             0.00032707,             0.00032707
                    306,                0.99688,                0.88617,                 1.4717,                0.84766,                0.70956,                0.76214,                0.54679,                 1.0406,                0.71436,                 1.4099,             0.00032687,             0.00032687,             0.00032687
                    307,                 1.0591,                0.92569,                 1.5089,                0.81138,                0.72842,                0.74431,                0.52784,                 1.0657,                0.72283,                 1.4388,             0.00032668,             0.00032668,             0.00032668
                    308,                 1.0523,                0.91236,                 1.5179,                0.81247,                0.72708,                0.74457,                0.53436,                 1.0832,                0.72794,                 1.4431,             0.00032649,             0.00032649,             0.00032649
                    309,                 1.0338,                0.90917,                 1.4995,                0.76746,                0.73135,                0.73037,                0.52448,                 1.0622,                0.69593,                 1.4125,              0.0003263,              0.0003263,              0.0003263
                    310,                 1.0348,                0.88756,                 1.5044,                  0.829,                  0.708,                0.74631,                0.52759,                 1.0601,                0.69898,                 1.4423,             0.00032611,             0.00032611,             0.00032611
                    311,                 1.0324,                0.92313,                 1.5073,                0.76358,                0.79898,                0.77447,                0.56139,                 1.0036,                0.67889,                 1.4091,             0.00032592,             0.00032592,             0.00032592
                    312,                 1.0655,                0.94586,                 1.4918,                0.83851,                 0.7233,                0.78878,                0.57328,                 1.0073,                0.70937,                 1.4008,             0.00032573,             0.00032573,             0.00032573
                    313,                 1.0312,                0.88781,                 1.4704,                 0.8376,                0.71845,                0.75138,                0.53499,                 1.0178,                0.70389,                 1.4068,             0.00032554,             0.00032554,             0.00032554
                    314,                 1.0169,                0.88802,                 1.4551,                0.86679,                0.70987,                0.76639,                0.54366,                 1.0882,                0.73492,                 1.4424,             0.00032535,             0.00032535,             0.00032535
                    315,                 1.0388,                  0.903,                 1.4948,                0.85137,                0.72496,                0.75726,                0.54667,                0.99821,                0.70304,                 1.3864,             0.00032516,             0.00032516,             0.00032516
                    316,                 1.0182,                0.93019,                 1.4879,                0.81653,                0.72743,                0.74918,                0.52711,                  1.061,                 0.7365,                  1.439,             0.00032497,             0.00032497,             0.00032497
                    317,                 1.0507,                0.91075,                 1.5022,                0.81287,                0.71747,                0.73253,                0.51198,                 1.0878,                 0.7798,                 1.4384,             0.00032478,             0.00032478,             0.00032478
                    318,                 1.0368,                0.92905,                 1.5309,                0.80637,                0.71025,                0.69108,                0.47538,                 1.1124,                0.78821,                 1.4726,             0.00032459,             0.00032459,             0.00032459
                    319,                 1.0295,                0.92016,                 1.4687,                0.80014,                0.71988,                0.69548,                0.48833,                   1.08,                0.73834,                 1.4464,              0.0003244,              0.0003244,              0.0003244
                    320,                 1.0202,                0.90466,                 1.4715,                0.81354,                  0.721,                0.77367,                0.54847,                 1.0451,                0.69011,                 1.4204,             0.00032421,             0.00032421,             0.00032421
                    321,                 1.0585,                0.88661,                 1.5074,                0.77085,                0.79778,                0.77199,                0.51527,                 1.1158,                0.70453,                 1.4736,             0.00032402,             0.00032402,             0.00032402
                    322,                 1.0906,                0.93765,                 1.5349,                0.77556,                0.72279,                0.76537,                0.53019,                 1.0335,                0.68254,                 1.4179,             0.00032383,             0.00032383,             0.00032383
                    323,                  1.026,                0.86572,                 1.5034,                0.83664,                 0.7229,                0.79159,                0.54408,                 1.0578,                0.69165,                 1.4403,             0.00032363,             0.00032363,             0.00032363
                    324,                 1.0399,                 0.9162,                 1.4964,                0.84912,                0.71718,                0.73246,                0.51022,                  1.079,                0.69765,                 1.4719,             0.00032344,             0.00032344,             0.00032344
                    325,                 1.0579,                0.90088,                 1.5122,                0.82003,                0.72411,                0.72805,                0.51425,                 1.0429,                0.69356,                 1.4281,             0.00032325,             0.00032325,             0.00032325
                    326,                  1.012,                0.88362,                 1.4909,                0.83998,                0.71836,                0.71834,                0.50981,                  1.049,                0.69523,                 1.4166,             0.00032306,             0.00032306,             0.00032306
                    327,                 1.0853,                0.92671,                 1.5438,                0.79764,                0.73652,                0.72793,                0.52347,                 1.0257,                 0.6827,                 1.4157,             0.00032287,             0.00032287,             0.00032287
                    328,                 1.0282,                0.91038,                 1.4848,                0.80992,                0.73088,                0.76928,                0.55135,                 1.0221,                 0.6955,                 1.4028,             0.00032268,             0.00032268,             0.00032268
                    329,                 1.0284,                0.89794,                 1.4706,                0.81807,                0.66689,                0.72784,                0.51648,                 1.0346,                0.70798,                 1.4168,             0.00032249,             0.00032249,             0.00032249
                    330,                0.99976,                0.86544,                 1.4734,                0.83189,                0.65579,                 0.7045,                 0.5009,                 1.0163,                0.70661,                 1.4024,              0.0003223,              0.0003223,              0.0003223
                    331,                 1.0482,                0.90802,                 1.4984,                0.83183,                0.65279,                0.71184,                0.50235,                 1.0281,                0.70587,                  1.414,             0.00032211,             0.00032211,             0.00032211
                    332,                 1.0225,                0.86777,                 1.4793,                0.81798,                0.66106,                0.71645,                0.49602,                 1.1044,                0.72415,                 1.4668,             0.00032192,             0.00032192,             0.00032192
                    333,                 1.0227,                0.87904,                 1.4767,                0.89276,                0.64598,                0.72464,                0.51225,                 1.0222,                0.70108,                 1.4104,             0.00032173,             0.00032173,             0.00032173
                    334,                 1.0451,                0.89798,                  1.475,                0.83472,                0.65694,                0.73432,                0.53015,                 1.0028,                0.68396,                  1.396,             0.00032154,             0.00032154,             0.00032154
                    335,                 1.0221,                0.86925,                 1.4887,                0.83792,                0.65083,                 0.7355,                0.52404,                 1.0262,                0.68954,                 1.4181,             0.00032135,             0.00032135,             0.00032135
                    336,                0.99886,                 0.8638,                  1.452,                0.80538,                0.72299,                0.72857,                0.51109,                 1.0945,                0.73627,                 1.4427,             0.00032116,             0.00032116,             0.00032116
                    337,                 1.0165,                0.87082,                 1.4645,                0.81701,                0.71359,                0.75196,                0.51785,                 1.0893,                0.72634,                 1.4484,             0.00032097,             0.00032097,             0.00032097
                    338,                 1.0348,                0.89414,                  1.473,                0.81567,                0.73504,                0.74349,                0.52906,                 1.0067,                0.67374,                 1.3999,             0.00032078,             0.00032078,             0.00032078
                    339,                 1.0226,                0.88283,                 1.4874,                0.84772,                0.71103,                0.74822,                0.53574,                 1.0657,                 0.7015,                 1.4326,             0.00032059,             0.00032059,             0.00032059
                    340,                 1.0299,                0.90052,                 1.5091,                0.87055,                0.70629,                0.78179,                0.55036,                 1.0719,                0.71504,                 1.4543,              0.0003204,              0.0003204,              0.0003204
                    341,                 1.0148,                0.86574,                  1.477,                0.82751,                0.72523,                0.80241,                0.56704,                 1.0378,                0.70304,                 1.4211,              0.0003202,              0.0003202,              0.0003202
                    342,                 1.0318,                0.88633,                 1.5221,                0.82199,                0.72722,                0.73512,                0.52559,                 1.0263,                 0.6988,                 1.3899,             0.00032001,             0.00032001,             0.00032001
                    343,                 1.0539,                0.91641,                 1.5059,                0.83896,                0.72474,                0.73406,                0.52328,                 1.0322,                0.69907,                 1.4115,             0.00031982,             0.00031982,             0.00031982
                    344,                 1.0353,                0.88677,                 1.4858,                0.83147,                0.72071,                0.76179,                0.52845,                 1.0551,                0.70532,                 1.4372,             0.00031963,             0.00031963,             0.00031963
                    345,                 1.0412,                0.92025,                 1.4777,                0.87298,                0.65198,                0.74442,                0.52481,                 1.0282,                0.70062,                 1.4117,             0.00031944,             0.00031944,             0.00031944
                    346,                  1.016,                0.88222,                 1.4857,                0.85367,                0.72456,                0.76867,                0.54894,                 1.0684,                0.70451,                 1.4267,             0.00031925,             0.00031925,             0.00031925
                    347,                 1.0174,                0.87073,                 1.4797,                0.87278,                0.71583,                0.76617,                0.55636,                 1.0499,                0.70066,                 1.4105,             0.00031906,             0.00031906,             0.00031906
                    348,                 1.0167,                0.88551,                  1.467,                0.85846,                0.71825,                0.75207,                0.54676,                 1.0025,                0.66681,                 1.3879,             0.00031887,             0.00031887,             0.00031887
                    349,                0.99396,                0.87555,                 1.4407,                 0.8597,                0.72761,                0.75406,                0.54028,                 1.0341,                0.66952,                 1.4147,             0.00031868,             0.00031868,             0.00031868
                    350,                 1.0011,                0.83001,                  1.458,                0.81035,                0.73609,                0.78733,                0.55864,                 1.0379,                0.68514,                 1.4089,             0.00031849,             0.00031849,             0.00031849
                    351,                 1.0295,                0.88426,                 1.4507,                0.76983,                 0.7408,                0.78003,                 0.5513,                 1.0288,                0.69087,                 1.4015,              0.0003183,              0.0003183,              0.0003183
                    352,                 1.0057,                0.85526,                 1.4537,                0.83627,                 0.7199,                0.77666,                0.55767,                 1.0102,                0.66377,                 1.3876,             0.00031811,             0.00031811,             0.00031811
                    353,                 1.0365,                0.88752,                 1.4605,                0.82514,                0.73679,                0.74821,                0.53028,                 1.0204,                0.65416,                 1.4051,             0.00031792,             0.00031792,             0.00031792
                    354,                  1.023,                0.83876,                  1.455,                0.79692,                0.73823,                0.74653,                0.53092,                 1.0632,                0.69849,                 1.4165,             0.00031773,             0.00031773,             0.00031773
                    355,                0.98287,                0.85729,                 1.4379,                 0.8854,                0.65403,                0.71783,                0.49263,                 1.1375,                0.72546,                  1.473,             0.00031754,             0.00031754,             0.00031754
                    356,                 1.0339,                0.92095,                 1.4788,                0.79105,                0.72837,                0.72588,                0.52255,                 1.0123,                 0.6956,                 1.3931,             0.00031735,             0.00031735,             0.00031735
                    357,                 1.0204,                 0.8947,                  1.478,                0.82752,                0.71168,                0.72218,                0.51604,                 1.0219,                0.69219,                 1.3959,             0.00031716,             0.00031716,             0.00031716
                    358,                  1.016,                0.86575,                 1.4642,                0.82104,                0.72635,                0.72584,                0.52793,                0.98826,                 0.6826,                 1.3796,             0.00031696,             0.00031696,             0.00031696
                    359,                 0.9694,                 0.8322,                  1.432,                0.82494,                0.72422,                0.73276,                0.53306,                0.99448,                0.67072,                 1.3863,             0.00031677,             0.00031677,             0.00031677
                    360,                 0.9928,                0.86893,                  1.447,                0.84891,                0.71912,                0.75254,                0.55162,                0.99505,                0.66262,                 1.3723,             0.00031658,             0.00031658,             0.00031658
                    361,                 1.0142,                0.86452,                  1.449,                0.84883,                0.72152,                0.74531,                0.53215,                 1.0816,                0.68589,                 1.4248,             0.00031639,             0.00031639,             0.00031639
                    362,                0.99283,                0.84251,                 1.4511,                0.82186,                0.72304,                0.76856,                0.54165,                 1.0789,                0.70877,                 1.4249,              0.0003162,              0.0003162,              0.0003162
                    363,                 1.0203,                 0.8761,                 1.4844,                0.77308,                0.79733,                0.76691,                0.55681,                 1.0113,                0.66936,                   1.39,             0.00031601,             0.00031601,             0.00031601
                    364,                 1.0263,                0.86901,                 1.4716,                0.81376,                0.74187,                0.73451,                0.53082,                 1.0045,                0.65034,                 1.3818,             0.00031582,             0.00031582,             0.00031582
                    365,                 1.0238,                0.86162,                 1.4443,                0.81639,                0.73696,                0.73069,                0.52075,                 1.0301,                0.65499,                 1.4091,             0.00031563,             0.00031563,             0.00031563
                    366,                 1.0202,                0.87342,                 1.4736,                0.82655,                 0.7291,                0.72894,                0.53393,                0.98977,                0.63924,                 1.3806,             0.00031544,             0.00031544,             0.00031544
                    367,                  1.026,                0.83061,                 1.4865,                0.85373,                0.71405,                0.73379,                0.52139,                 1.0628,                0.65666,                 1.4203,             0.00031525,             0.00031525,             0.00031525
                    368,                 1.0164,                0.84506,                 1.4429,                0.85808,                0.71062,                0.72827,                 0.5254,                 1.0053,                0.66111,                 1.3859,             0.00031506,             0.00031506,             0.00031506
                    369,                 0.9867,                 0.8569,                 1.4355,                0.85554,                0.72113,                 0.7396,                0.53465,                 1.0076,                0.66663,                 1.3903,             0.00031487,             0.00031487,             0.00031487
                    370,                  1.003,                0.83943,                 1.4725,                0.85653,                 0.7093,                0.72903,                0.53264,                 1.0123,                0.66864,                 1.3883,             0.00031468,             0.00031468,             0.00031468
                    371,                0.98161,                0.83188,                 1.4578,                0.83474,                0.72664,                0.72228,                0.51971,                 1.0292,                0.66569,                 1.4219,             0.00031449,             0.00031449,             0.00031449
                    372,                 1.0022,                 0.8635,                 1.4608,                0.84761,                0.72815,                0.71931,                0.51726,                 1.0128,                  0.668,                 1.4007,              0.0003143,              0.0003143,              0.0003143
                    373,                0.96385,                 0.8329,                 1.4415,                0.84929,                0.71922,                0.73528,                0.53065,                0.99408,                0.66374,                 1.3854,             0.00031411,             0.00031411,             0.00031411
                    374,                0.97335,                 0.8209,                 1.4343,                0.83714,                 0.7197,                 0.7552,                0.53276,                 1.0565,                0.67944,                 1.4221,             0.00031392,             0.00031392,             0.00031392
                    375,                0.99444,                0.81959,                 1.4161,                0.84432,                0.71725,                0.73872,                0.51905,                 1.0612,                0.67217,                 1.4273,             0.00031372,             0.00031372,             0.00031372
                    376,                0.99526,                0.84755,                 1.4603,                0.84243,                0.69348,                0.77073,                0.54887,                  1.023,                 0.6843,                 1.4014,             0.00031353,             0.00031353,             0.00031353
                    377,                 1.0023,                 0.8346,                 1.4282,                0.82169,                0.73251,                0.74353,                 0.5355,                 1.0095,                 0.6669,                 1.3936,             0.00031334,             0.00031334,             0.00031334
                    378,                 0.9879,                0.84218,                 1.4364,                0.85324,                0.71782,                0.76837,                0.54932,                  1.039,                0.66941,                 1.3967,             0.00031315,             0.00031315,             0.00031315
                    379,                 1.0089,                0.86648,                 1.4682,                0.87544,                0.70667,                0.79449,                0.55583,                 1.0636,                0.68113,                  1.405,             0.00031296,             0.00031296,             0.00031296
                    380,                0.99232,                0.85267,                 1.4095,                0.74654,                0.79371,                0.80579,                0.55806,                 1.0576,                0.67933,                 1.4146,             0.00031277,             0.00031277,             0.00031277
                    381,                0.96191,                0.80137,                 1.4238,                0.83479,                0.71489,                0.77665,                0.54985,                 1.0103,                0.67383,                 1.3875,             0.00031258,             0.00031258,             0.00031258
                    382,                0.99758,                0.84924,                  1.449,                0.83307,                0.72492,                0.75858,                 0.5431,                 1.0422,                0.68511,                 1.4199,             0.00031239,             0.00031239,             0.00031239
                    383,                0.98011,                0.84534,                 1.4352,                0.83219,                 0.7296,                0.76524,                0.54962,                 1.0392,                0.67242,                 1.4118,              0.0003122,              0.0003122,              0.0003122
                    384,                0.97204,                0.81379,                  1.422,                 0.8425,                0.71288,                0.74954,                0.54959,                 1.0001,                0.65319,                 1.3862,             0.00031201,             0.00031201,             0.00031201
                    385,                0.97294,                0.85007,                 1.4728,                0.84567,                 0.7123,                0.76617,                0.55886,                 1.0077,                0.65309,                 1.4077,             0.00031182,             0.00031182,             0.00031182
                    386,                0.99455,                0.84251,                  1.453,                0.84359,                0.70742,                0.73019,                0.53407,                  1.003,                 0.6702,                 1.4035,             0.00031163,             0.00031163,             0.00031163
                    387,                 1.0194,                0.88318,                 1.4947,                0.86825,                0.69917,                0.74597,                0.54094,                 1.0122,                0.64473,                 1.3957,             0.00031144,             0.00031144,             0.00031144
                    388,                  1.007,                0.83432,                 1.4352,                0.74058,                0.78334,                0.75053,                0.55239,                0.99337,                0.64804,                 1.3787,             0.00031125,             0.00031125,             0.00031125
                    389,                0.99404,                0.83893,                 1.4328,                0.85357,                0.72482,                0.73423,                0.53301,                 1.0142,                0.65412,                 1.4076,             0.00031106,             0.00031106,             0.00031106
                    390,                 1.0026,                0.82869,                 1.4478,                0.85992,                0.71023,                0.72766,                0.52387,                 1.0187,                0.66668,                 1.3972,             0.00031087,             0.00031087,             0.00031087
                    391,                 1.0009,                0.85008,                 1.4638,                0.84935,                0.70755,                0.74714,                0.53217,                 1.0635,                0.67209,                 1.4247,             0.00031068,             0.00031068,             0.00031068
                    392,                0.95095,                0.78874,                 1.4042,                0.87407,                0.71566,                0.78125,                0.57486,                0.99633,                0.65294,                 1.3807,             0.00031049,             0.00031049,             0.00031049
                    393,                0.98566,                0.84301,                 1.4436,                0.87058,                0.67922,                0.79311,                0.56573,                 1.0437,                0.68516,                  1.404,             0.00031029,             0.00031029,             0.00031029
                    394,                0.97155,                0.81944,                 1.4279,                 0.8422,                0.72875,                0.74778,                0.52738,                 1.0272,                0.67372,                 1.4042,              0.0003101,              0.0003101,              0.0003101
                    395,                  1.032,                0.85499,                 1.4628,                0.84057,                0.72184,                0.74624,                0.53149,                 1.0494,                0.68747,                 1.4179,             0.00030991,             0.00030991,             0.00030991
                    396,                 0.9992,                0.81831,                 1.4284,                0.85384,                0.69901,                0.73897,                  0.546,                 1.0028,                0.66262,                 1.3893,             0.00030972,             0.00030972,             0.00030972
